Glioma,Meningioma,Metastatic,No Tumour,File Name,Total
0,1,0,0,volume_183_slice_95_jpg.rf.87f4a78c562d6b38c8e0f6e2cef9911b.txt,1
1,1,1,0,volume_202_slice_67_jpg.rf.7abf44c2a654ba97b445f54747a535c6.txt,3
1,0,0,0,volume_303_slice_86_jpg.rf.909bc5e39b081c25ab856f366c3c961c.txt,1
1,1,1,0,volume_274_slice_69_jpg.rf.b03c73cd3bf6af29e202ca2ab953f056.txt,3
1,1,1,0,volume_236_slice_74_jpg.rf.179afbe10bb468c2c6225fff01b7a020.txt,3
1,1,1,0,volume_35_slice_77_jpg.rf.dad29aba41c2808e8a3e6a564ca69c4f.txt,3
1,1,1,0,volume_293_slice_116_jpg.rf.a49f2f0555b172f6dcd072fe8af6a8fc.txt,3
1,0,0,0,volume_326_slice_58_jpg.rf.4fa286f6f8236bd1822928012db4adc6.txt,1
0,1,0,0,volume_293_slice_40_jpg.rf.9ec629b0e0e3423e213e9da2ca7293c3.txt,1
0,1,0,0,volume_357_slice_69_jpg.rf.d6b6f1b8ecb1c4f25cf447a7d2142b45.txt,1
1,1,1,0,volume_103_slice_75_jpg.rf.f2983ced3606cec0627457c7bd40058e.txt,3
0,1,0,0,volume_69_slice_69_jpg.rf.821fd6eb079c21401820feb49c114171.txt,1
0,1,0,0,volume_367_slice_103_jpg.rf.3df5d0c693abe505e17ad7aeca1059b7.txt,1
1,1,1,0,volume_148_slice_92_jpg.rf.e6c2f25a374ed13aa608f0a8f6f69919.txt,3
1,1,1,0,volume_38_slice_89_jpg.rf.49d53229f04625f5b3d66d6a11dd2e66.txt,3
1,1,1,0,volume_205_slice_91_jpg.rf.7992d54bbb90449cf549c334c1a39e5c.txt,3
1,1,1,0,volume_274_slice_103_jpg.rf.46156d48875da447f679885e97b61c92.txt,3
1,1,1,0,volume_183_slice_74_jpg.rf.e82491ec89057b3f3a5a6de590be79c8.txt,3
0,1,0,0,volume_52_slice_74_jpg.rf.10b9057cc927479fb58000b8f73967cf.txt,1
1,1,1,0,volume_64_slice_53_jpg.rf.308746b165ab3def12a45a0ab0ca3fb9.txt,3
0,1,0,0,volume_197_slice_118_jpg.rf.aaa704671955f703c3080c9e0e3a896a.txt,1
1,1,1,0,volume_160_slice_81_jpg.rf.bbace64751f21ab5e2924639eea45d1f.txt,3
1,1,1,0,volume_34_slice_129_jpg.rf.3587cd4ecde9f3f5d03b993a6ddf5fae.txt,3
0,1,1,0,volume_274_slice_64_jpg.rf.312a466143739eedf53bbd826aebafed.txt,2
1,1,1,0,volume_164_slice_77_jpg.rf.3a6122ce78f22b33f6e8b3086ee061ea.txt,3
1,1,1,0,volume_340_slice_85_jpg.rf.0d04969809b12f1d7489749ded2552cf.txt,3
1,1,1,0,volume_241_slice_86_jpg.rf.6dd7ed105143a3ed7d376a921cfdd33b.txt,3
0,1,0,0,volume_67_slice_137_jpg.rf.8d4e896a890e6ed28445c35dc688e766.txt,1
1,1,1,0,volume_173_slice_81_jpg.rf.59c0fb93490f74e1509c3d6f8f51ec3b.txt,3
0,1,0,0,volume_137_slice_92_jpg.rf.dc0e914afb0ee6043af8deb288e7050a.txt,1
0,1,0,0,volume_44_slice_75_jpg.rf.79596acd2398c09a018708d90da5598e.txt,1
1,1,1,0,volume_145_slice_45_jpg.rf.ca4ede22e989accf938f66abe3799dc4.txt,3
1,1,1,0,volume_151_slice_93_jpg.rf.ef4c48c04a1d94939102236e6d007a04.txt,3
1,1,1,0,volume_38_slice_90_jpg.rf.4971ba75ae13371c07d4fbc6941f8832.txt,3
1,1,1,0,volume_359_slice_80_jpg.rf.a6428a9aa5b3f0fb96a5744b520902bd.txt,3
1,1,1,0,volume_363_slice_43_jpg.rf.5af228ea3af2e8881e78a7cc30fa8c9f.txt,3
1,1,1,0,volume_4_slice_82_jpg.rf.e5ebbcb33ac5c7533e8a9f6e7067bbb0.txt,3
1,1,1,0,volume_328_slice_70_jpg.rf.91d1cf080cb209962cd0af87e838472c.txt,3
1,1,1,0,volume_229_slice_89_jpg.rf.51c58212e9cb44806ec607bb74e0914f.txt,3
1,1,0,0,volume_300_slice_126_jpg.rf.a0d4db2f8fc01131475aa951aab91739.txt,2
0,1,0,0,volume_247_slice_107_jpg.rf.70e9e0776986bc824d8a372b96cd1221.txt,1
1,1,1,0,volume_249_slice_48_jpg.rf.1bb24440658df58495d42a104dee8a5b.txt,3
0,1,0,0,volume_191_slice_42_jpg.rf.0fe246ca1fe4df61dac68c9f2827868f.txt,1
1,1,1,0,volume_152_slice_113_jpg.rf.0152eebaf534d17380f4adb98d4d75fc.txt,3
1,1,0,0,volume_294_slice_41_jpg.rf.a59866ee95e59461e92e544d77509a8b.txt,2
0,1,0,0,volume_151_slice_112_jpg.rf.1adde6b50db483c8b1f5378dbd067d21.txt,1
0,1,0,0,volume_194_slice_38_jpg.rf.763ba277d7d0bffc900958ee41e69442.txt,1
1,1,0,0,volume_291_slice_83_jpg.rf.195e624a1d9209f037413f885397e106.txt,2
1,1,1,0,volume_144_slice_72_jpg.rf.8c05656c24e09a58daf1c52663d38a99.txt,3
1,1,1,0,volume_111_slice_66_jpg.rf.5f1c4dd534eca1248dfb5c13fed5a19d.txt,3
1,1,1,0,volume_303_slice_122_jpg.rf.491f55f1625ae253d9b2a6734d45605a.txt,3
0,1,0,0,volume_37_slice_33_jpg.rf.ec2d0599ba2ca3908cbfc72a48e95763.txt,1
1,1,1,0,volume_141_slice_104_jpg.rf.f36609a6657a2a24b257ba2db60fd9c3.txt,3
0,1,0,0,volume_353_slice_74_jpg.rf.b2fb305e8d5d16ceabc5f322990208ed.txt,1
0,1,0,0,volume_358_slice_99_jpg.rf.4d9947e64808178c96a3f5a0451e4cd2.txt,1
0,1,1,0,volume_94_slice_60_jpg.rf.fb2683082e22602d8fca62231b330ff1.txt,2
1,1,1,0,volume_130_slice_50_jpg.rf.b80095aa06d977d2e8c81bc927fd845c.txt,3
1,1,1,0,volume_135_slice_91_jpg.rf.ca63d911de7b06ec2decdf257c8b3af8.txt,3
1,1,0,0,volume_256_slice_102_jpg.rf.ae7c7d80d5bd21dcb1ddea7d2b44ef58.txt,2
0,1,1,0,volume_250_slice_60_jpg.rf.d0622df9aaf42be1fb5994c3be6f3504.txt,2
0,1,0,0,volume_182_slice_70_jpg.rf.4da16d391aad1f6683a755a3d777a583.txt,1
1,1,1,0,volume_13_slice_77_jpg.rf.3519eac5fcc3db1d4a15b7dd0e2b79c6.txt,3
1,1,0,0,volume_282_slice_69_jpg.rf.0c9d3c190476f3f13585fa872253676a.txt,2
1,1,0,0,volume_30_slice_87_jpg.rf.7b934345bac62a5066c306e5abd9c4a3.txt,2
0,1,0,0,volume_66_slice_130_jpg.rf.cd6b60e4e3682e4497c4738afb2caf22.txt,1
1,1,0,0,volume_305_slice_114_jpg.rf.41e9568a87c0849af35f5ab1f4a0f6f0.txt,2
0,1,0,0,volume_53_slice_53_jpg.rf.dde6005133d8b35313ff914682d4c85b.txt,1
1,1,1,0,volume_66_slice_119_jpg.rf.b7ebc1c209afebf1ff7e30c2c8533608.txt,3
1,1,1,0,volume_42_slice_98_jpg.rf.2da186c7aa757621ade0b9a498d05e78.txt,3
0,1,0,0,volume_178_slice_114_jpg.rf.78b8141d8c1aee8001c4f9a61f82e4f2.txt,1
0,1,0,0,volume_90_slice_101_jpg.rf.14966924ca1104d76ee21418c78986a8.txt,1
1,1,1,0,volume_12_slice_63_jpg.rf.f2dad42d02b6a0a52ccaae764e0c1bc7.txt,3
0,1,0,0,volume_367_slice_41_jpg.rf.3a9bcda4cdcd6a87eda740fa0aaa5f4e.txt,1
1,1,1,0,volume_145_slice_35_jpg.rf.6413d18559a50a80ac108babc8e10267.txt,3
0,1,1,0,volume_110_slice_123_jpg.rf.4fe54a6cce1d54fcb5e11d0dab7e912a.txt,2
1,1,1,0,volume_218_slice_37_jpg.rf.9960d7156546d7347f0e297e583073a3.txt,3
1,1,1,0,volume_244_slice_89_jpg.rf.af0e57a85b2179f41b4b3c216fb25cf7.txt,3
1,1,1,0,volume_234_slice_92_jpg.rf.800e77b70db061aa927069136d9ef870.txt,3
1,1,1,0,volume_171_slice_70_jpg.rf.cf7236a2277d24c33569e0f49d286362.txt,3
1,1,1,0,volume_292_slice_43_jpg.rf.a0869dafc7b2150cbe03a0e4d27a0e69.txt,3
0,1,0,0,volume_281_slice_116_jpg.rf.1da9529852cc7f476194d95c6aca5f70.txt,1
1,1,1,0,volume_236_slice_89_jpg.rf.6019a0f645a79eebf6c7ce766d7c37b6.txt,3
1,1,1,0,volume_161_slice_93_jpg.rf.8004693c909c8a3ecc3dfacedb70415a.txt,3
1,1,1,0,volume_48_slice_51_jpg.rf.20193aef4ebdbf3086eaece6c57de09f.txt,3
0,1,1,0,volume_221_slice_102_jpg.rf.11118b883046681084da16064b55480e.txt,2
0,1,0,0,volume_58_slice_32_jpg.rf.435aae0b2b3d7e574cbdcadfb54a34b1.txt,1
1,1,1,0,volume_70_slice_110_jpg.rf.59bf051f140d541f992d6c0a55375112.txt,3
1,1,1,0,volume_350_slice_92_jpg.rf.d303a8f094ebaf7a174cb895344125ab.txt,3
0,1,1,0,volume_348_slice_122_jpg.rf.0da6b16ec929acf338e4fdf723e24cbb.txt,2
1,1,1,0,volume_102_slice_107_jpg.rf.fb48ddd7612ff382dc1b411bf2833bd1.txt,3
0,1,0,0,volume_53_slice_110_jpg.rf.83c7710393a25efdb6e6b43f6a090887.txt,1
1,1,1,0,volume_180_slice_58_jpg.rf.21a45a54db768de89280fe0b24193a72.txt,3
1,1,1,0,volume_368_slice_85_jpg.rf.467e43a49216515bb3c3b0b077151e86.txt,3
0,1,0,0,volume_188_slice_108_jpg.rf.8897d6e18b5946aeddcc8f3825241358.txt,1
1,1,1,0,volume_106_slice_103_jpg.rf.0784fce01c5bb844bbbe7d637ceb49c0.txt,3
1,1,1,0,volume_238_slice_85_jpg.rf.d399deef48314373f6ea21460eca86e1.txt,3
0,1,0,0,volume_94_slice_69_jpg.rf.a15bd531291d6cec0e340258666cdd20.txt,1
0,1,1,0,volume_69_slice_78_jpg.rf.94afd219aceadb8a88ea632a4139a25c.txt,2
1,1,1,0,volume_154_slice_115_jpg.rf.0ba1c8d6eb431971fd2bf676cc8ef0f5.txt,3
1,1,1,0,volume_234_slice_62_jpg.rf.56700b523b9b83ee828f401e8eebb8be.txt,3
1,1,1,0,volume_44_slice_111_jpg.rf.e0996689d855643d8e134621e2dcfa63.txt,3
1,1,1,0,volume_70_slice_132_jpg.rf.35d95e13a643a44872790714927e7d2e.txt,3
1,1,1,0,volume_277_slice_83_jpg.rf.0866fd718d3b00f8cb1ac8deda6cef61.txt,3
1,1,1,0,volume_1_slice_54_jpg.rf.51ec7ecf03c6d6292ab31ff518e44d12.txt,3
1,1,1,0,volume_259_slice_120_jpg.rf.d8f86b32376fad777c831f7724fb7a66.txt,3
1,1,1,0,volume_85_slice_92_jpg.rf.6a67559b5ca6c49667845ee893c7270e.txt,3
1,1,1,0,volume_245_slice_72_jpg.rf.ec4d78f531bc5a5d1b27dc6dc2469630.txt,3
0,1,0,0,volume_347_slice_73_jpg.rf.1d3fc3a52e53273069540cead9fc1bf1.txt,1
1,1,1,0,volume_125_slice_84_jpg.rf.64b76cca0f79531a670ddcafbc03d2fd.txt,3
0,0,1,0,volume_196_slice_31_jpg.rf.171be2cab2dceff367f569fb7c728a54.txt,1
1,1,1,0,volume_6_slice_92_jpg.rf.90423570f7c4c7e00680fdab76e2cdbe.txt,3
1,1,1,0,volume_144_slice_112_jpg.rf.548ba92118d560c5dba594befc813c26.txt,3
1,1,1,0,volume_148_slice_54_jpg.rf.d8b8c6c9c3fe722e312464dfac20305b.txt,3
0,1,0,0,volume_110_slice_84_jpg.rf.b0aaeeb50a2cbb60177ba1fd22a5f069.txt,1
1,1,1,0,volume_236_slice_52_jpg.rf.1611a79de955e3ea956becb0a8a05892.txt,3
1,1,1,0,volume_124_slice_67_jpg.rf.4bf28cc23296560b06e4cab96a8ef658.txt,3
1,1,1,0,volume_33_slice_101_jpg.rf.d4a39bec4230bfa3054965568637b03f.txt,3
1,1,1,0,volume_192_slice_106_jpg.rf.6b1fb4a37c959581f40bf2773df5d433.txt,3
1,1,1,0,volume_235_slice_117_jpg.rf.5395c4b3588818807972a03555b4c3cf.txt,3
1,1,1,0,volume_14_slice_51_jpg.rf.ee8a3b51c54df1c6762059e87cafb2b2.txt,3
1,1,1,0,volume_211_slice_68_jpg.rf.7a0bb22f6bcc1a189a0b90010d6b0bb8.txt,3
1,1,1,0,volume_251_slice_97_jpg.rf.2bb742926cbc7d9a165f79d6848aa833.txt,3
0,1,1,0,volume_101_slice_39_jpg.rf.e317b2560e54044a7ca9352020dae72c.txt,2
1,1,1,0,volume_282_slice_53_jpg.rf.a5f449c2cef7a2f142439363c813d1f8.txt,3
1,1,1,0,volume_216_slice_83_jpg.rf.49c283ca45f1e8744cc3c7a5a1ae8e4c.txt,3
0,1,0,0,volume_232_slice_87_jpg.rf.a2012d850c4fc92c1be1eeb1307608ce.txt,1
1,1,1,0,volume_119_slice_54_jpg.rf.98139a23f85e348ee54d57486eb7409d.txt,3
0,1,0,0,volume_281_slice_113_jpg.rf.37059dc3c5e29706e35a3c2219a35d5f.txt,1
1,1,1,0,volume_155_slice_75_jpg.rf.ab0d08b6e9407dca439fda0363d48899.txt,3
1,1,1,0,volume_237_slice_64_jpg.rf.1da66cd110f621b19041e7880e4185eb.txt,3
1,1,1,0,volume_140_slice_114_jpg.rf.79948f85305e94c05bd13ab5e7fba701.txt,3
0,1,0,0,volume_228_slice_89_jpg.rf.9e5246ba3b2414d1fdc5b2ae011c9248.txt,1
1,1,0,0,volume_322_slice_68_jpg.rf.ca1beb835e4bbdb360e3d1b92f3c788f.txt,2
0,1,0,0,volume_343_slice_88_jpg.rf.7e678641130d2a7e99cbd8a2befe1328.txt,1
0,0,0,1,volume_126_slice_56_jpg.rf.314f2b0ed511cbcc4de027ce15579fb3.txt,0
1,1,1,0,volume_26_slice_80_jpg.rf.a05dc7c64e3bb947fd80fbe4a86860a8.txt,3
1,1,1,0,volume_246_slice_58_jpg.rf.ebd31b0f5de966466860b35439b09379.txt,3
1,1,1,0,volume_50_slice_46_jpg.rf.6297dbff360704200453156a87d9d34c.txt,3
1,1,1,0,volume_147_slice_73_jpg.rf.a67972c2636dc01c1fc7c489650bb868.txt,3
1,1,1,0,volume_38_slice_72_jpg.rf.b74ad7515a34655052739a16f55e5a27.txt,3
1,1,1,0,volume_327_slice_84_jpg.rf.b821a8ebd71cd6db9c1f4451d21fc54a.txt,3
0,1,0,0,volume_247_slice_40_jpg.rf.24d695f0bca400285ef0eeeec0dbf2d5.txt,1
0,1,0,0,volume_46_slice_76_jpg.rf.94281d5cc724252f7ffdc5116b8fe943.txt,1
0,1,0,0,volume_127_slice_37_jpg.rf.7a8591d50abaea764a510c20eb919002.txt,1
0,1,0,0,volume_51_slice_69_jpg.rf.48b2550d5d5d3772bcffbeef2e58f9da.txt,1
0,1,1,0,volume_110_slice_120_jpg.rf.cade04ff82e2de40350ff8cab2270119.txt,2
0,1,0,0,volume_203_slice_78_jpg.rf.d4bbde2e8362c636e10d9e07b2b20754.txt,1
1,1,1,0,volume_237_slice_78_jpg.rf.45a9d42d3a1bd40acb7de3c9c158e91f.txt,3
1,1,1,0,volume_141_slice_94_jpg.rf.af4c667690de184f1ba326a779074fda.txt,3
1,1,1,0,volume_254_slice_72_jpg.rf.b07bbfaa353c42cf65d92635bf44f677.txt,3
0,1,0,0,volume_55_slice_45_jpg.rf.04d3971bd92dddc876f94b8ffa42b66d.txt,1
1,1,0,0,volume_325_slice_43_jpg.rf.346f90bb0cb6cc840c79033657eb4928.txt,2
1,1,1,0,volume_293_slice_111_jpg.rf.d11441b0ab2ae8d327613e45add3d661.txt,3
1,1,1,0,volume_98_slice_101_jpg.rf.03d040fb1ca574f305a3782b8c0ccadc.txt,3
1,0,1,0,volume_342_slice_114_jpg.rf.2664eddf3328cbea774efd5c24387646.txt,2
1,1,1,0,volume_70_slice_65_jpg.rf.5f33ddc1e3db8b27b439c71c6aa20709.txt,3
1,1,1,0,volume_194_slice_83_jpg.rf.c82448717e55c40a8c4d3f4228faa1e0.txt,3
1,1,1,0,volume_45_slice_105_jpg.rf.497b0ecf64e5391d031c1f57f3a2dd1a.txt,3
1,1,1,0,volume_85_slice_98_jpg.rf.9c18cd5440a4fe20d3cee5be681ada57.txt,3
1,1,1,0,volume_50_slice_52_jpg.rf.1a75741687fe8772888f0413407b8361.txt,3
1,1,1,0,volume_124_slice_75_jpg.rf.ac000d6fe198495b96cc93e477d2ce79.txt,3
1,1,1,0,volume_55_slice_89_jpg.rf.1b65a010f8b26e1a5b6d01b54c4db9dd.txt,3
1,1,1,0,volume_368_slice_91_jpg.rf.6cd16d4aaae06a6dcef64f6bb85bd921.txt,3
1,1,0,0,volume_328_slice_97_jpg.rf.587a9da55e6edc755ca2e7b52f3824ab.txt,2
1,1,1,0,volume_141_slice_120_jpg.rf.1b637dc8a055b51eedd090f14949eb24.txt,3
1,1,1,0,volume_60_slice_56_jpg.rf.3f850ac6ecaf9b4616fca96ea2f42f17.txt,3
0,1,0,0,volume_3_slice_83_jpg.rf.258be5bbc260a838e580fe3d545bd500.txt,1
1,1,1,0,volume_241_slice_80_jpg.rf.c570c4af39e5ba041f221f85d086ef87.txt,3
1,1,0,0,volume_305_slice_105_jpg.rf.7f08586b9ecc6c365eaab323ae5eb3cd.txt,2
1,1,1,0,volume_180_slice_42_jpg.rf.131bd12addf7eb97c933aba96f94eb40.txt,3
1,1,1,0,volume_146_slice_47_jpg.rf.d8268d686f82bd8947356d039bbe9b9a.txt,3
1,1,1,0,volume_32_slice_135_jpg.rf.937f2bc057663c14a8dfee567a49de48.txt,3
0,1,0,0,volume_181_slice_40_jpg.rf.237f37143712f918ecf7d49441a39594.txt,1
1,1,1,0,volume_220_slice_97_jpg.rf.01f95205a10ec335f3c1c152fd3118c6.txt,3
1,1,1,0,volume_198_slice_48_jpg.rf.8293c94530987aeedc3fc4d3504d3433.txt,3
1,1,0,0,volume_313_slice_108_jpg.rf.8600db8db04b72cbaf1fcb0da507972c.txt,2
1,1,1,0,volume_25_slice_105_jpg.rf.9df3508f2f3cee5d4ed4bda901f93114.txt,3
0,1,0,0,volume_19_slice_39_jpg.rf.e7d37407a9140aa0a7273fd5a9853d16.txt,1
1,1,0,0,volume_266_slice_82_jpg.rf.feeb3a724cb5e9032abe4c8f303d2766.txt,2
0,1,0,0,volume_277_slice_64_jpg.rf.11e48ad0e944dc79c29a219ecd77d9e9.txt,1
1,1,1,0,volume_241_slice_125_jpg.rf.8ae755a01734e94dff77e2aea3db86ba.txt,3
1,1,1,0,volume_173_slice_93_jpg.rf.c401ab1ac4ac9c75961778606df2bd37.txt,3
1,1,1,0,volume_242_slice_52_jpg.rf.223fe508167e12653eb18d5bdb711708.txt,3
0,1,0,0,volume_297_slice_127_jpg.rf.2d2fbd1312deb51e461cd3656f211d02.txt,1
0,1,0,0,volume_298_slice_56_jpg.rf.7025961664d8b3790a9dbf114edc3d63.txt,1
0,1,0,0,volume_277_slice_50_jpg.rf.988eed5dab60a199ac7b58ec21c3d14b.txt,1
1,1,1,0,volume_82_slice_67_jpg.rf.befab4c064b2fd888ee4f5067577d99c.txt,3
1,1,1,0,volume_70_slice_102_jpg.rf.4c81dd4445c8cfdaee1683b403a26da9.txt,3
0,1,0,0,volume_291_slice_46_jpg.rf.0fd848aef73b60d97d2ebf9ba3f5d338.txt,1
1,1,1,0,volume_224_slice_54_jpg.rf.4c27bc10ae176049de34b189da7c13a8.txt,3
1,1,1,0,volume_240_slice_63_jpg.rf.5ccdae8a2b16416546570acf3ac5889f.txt,3
1,1,1,0,volume_165_slice_42_jpg.rf.a545aa436d756f2ce07107d05b5efdf6.txt,3
0,1,0,0,volume_86_slice_46_jpg.rf.b48f6d53bfcb0be374bcd2bffd2287b9.txt,1
1,1,1,0,volume_251_slice_64_jpg.rf.70bfd37da4eb712fab725183da80ae61.txt,3
0,1,0,0,volume_293_slice_47_jpg.rf.0344424b34b2601d8cdf5c19c2a2b0b5.txt,1
0,1,0,0,volume_281_slice_109_jpg.rf.009c5249f497f2f35802fbb0928c5894.txt,1
1,1,1,0,volume_20_slice_40_jpg.rf.0724b8720e65ff6016f80f8b6687e1ad.txt,3
0,1,1,0,volume_46_slice_52_jpg.rf.80d416b45783b24e81ff2b8d5948184d.txt,2
1,1,0,0,volume_275_slice_63_jpg.rf.db220d815655a044012662583197feda.txt,2
1,1,1,0,volume_92_slice_112_jpg.rf.06b75559cfb060ba9865141f9d8ec850.txt,3
1,1,1,0,volume_293_slice_100_jpg.rf.0b0477ad44161db19221b702ba27c134.txt,3
1,1,1,0,volume_214_slice_58_jpg.rf.602add91ed5d61bfd374d8574f085851.txt,3
1,1,1,0,volume_285_slice_101_jpg.rf.72a90df42843d4c3ffa1a1bd32973a6c.txt,3
0,1,0,0,volume_118_slice_92_jpg.rf.73c7afd58fee987946361ba89f8e3b3e.txt,1
1,1,1,0,volume_359_slice_90_jpg.rf.8e290ee8ecb97613424b79e790a8043c.txt,3
1,1,1,0,volume_238_slice_50_jpg.rf.2210faa0bcfd663711be8d1ece47504d.txt,3
1,1,0,0,volume_311_slice_111_jpg.rf.e4dd0bdb04a499fb0286503fa72b2b54.txt,2
0,1,0,0,volume_316_slice_125_jpg.rf.d79e7cb1124e65187022283adc379b24.txt,1
1,1,1,0,volume_143_slice_87_jpg.rf.b124d1103ab4813e55827ee8e72c534f.txt,3
0,1,0,0,volume_337_slice_55_jpg.rf.b5f8ea5bb9b97a87e2a2a4179a0aa597.txt,1
1,1,1,0,volume_267_slice_53_jpg.rf.cfbfe954f7651090175e0ae6c2c3aa01.txt,3
1,1,1,0,volume_229_slice_97_jpg.rf.1c6f50c656ebefaa3838be0578afcde3.txt,3
1,1,1,0,volume_162_slice_90_jpg.rf.1a0d2c0a17fb6cef893574f45f58fa5e.txt,3
1,1,0,0,volume_269_slice_97_jpg.rf.a8e5aa5b67d1a075e79b82ece06ca0f3.txt,2
0,1,0,0,volume_44_slice_83_jpg.rf.42823a89744da2ec55eea11ea13b0136.txt,1
1,1,0,0,volume_324_slice_50_jpg.rf.4c626b590f6759f072603fd8913653d8.txt,2
1,1,1,0,volume_83_slice_64_jpg.rf.dbd8575d7852c17c9f3487863b1d831b.txt,3
1,1,1,0,volume_104_slice_59_jpg.rf.2a43981ce36b27120149c1d32de17362.txt,3
0,1,1,0,volume_175_slice_103_jpg.rf.3dd119ed78abe22b440c2a02ebe5bbbb.txt,2
0,1,0,0,volume_334_slice_45_jpg.rf.88ad9f6c82152ec62b7d0b85862ae504.txt,1
0,1,0,0,volume_211_slice_29_jpg.rf.be0758d11d645891133d9f1d9ed3c682.txt,1
0,1,0,0,volume_49_slice_115_jpg.rf.c0e8f1afc372cb75c26539f5e2f1fe89.txt,1
1,1,1,0,volume_51_slice_98_jpg.rf.94b1590b065826262d8ac3e30a4bf977.txt,3
1,1,1,0,volume_215_slice_74_jpg.rf.0c922ce305bd97dd01a0d0405f37ae2f.txt,3
1,1,1,0,volume_133_slice_88_jpg.rf.80630d89a718c24cdfc433003bdb1103.txt,3
1,1,1,0,volume_6_slice_105_jpg.rf.1bb7f21fdc0665e9a6bda52c1c6a3eab.txt,3
0,1,0,0,volume_161_slice_72_jpg.rf.6711c00594441fc9af64a7583816e251.txt,1
0,1,1,0,volume_369_slice_58_jpg.rf.fb3de1097312e1473ae9c50c48a8f924.txt,2
1,1,1,0,volume_318_slice_92_jpg.rf.14e1d80d72cf9a372e13903b81b7ee27.txt,3
1,1,0,0,volume_330_slice_77_jpg.rf.380464ad4ff7e2c4c9a615da6205ca83.txt,2
0,1,1,0,volume_24_slice_69_jpg.rf.52ff3e3ade2197507c67ac8fe5dc4818.txt,2
0,1,1,0,volume_89_slice_44_jpg.rf.2907f527507160af98a8062ede4cfd26.txt,2
1,1,1,0,volume_288_slice_33_jpg.rf.7e43d27760ccbb775e67968958907477.txt,3
0,1,0,0,volume_330_slice_40_jpg.rf.7967a86ba0c7ccbdd0bfd62967ae52a0.txt,1
1,1,1,0,volume_160_slice_118_jpg.rf.6c0cd37b6829c5b9b20ece0db5173b9d.txt,3
1,1,0,0,volume_324_slice_42_jpg.rf.4078b5b7ff466264c08e02edf707d60b.txt,2
1,1,1,0,volume_56_slice_108_jpg.rf.e896f3ac8216f0eee38ddece44be7c2b.txt,3
0,1,0,0,volume_11_slice_44_jpg.rf.16a86825f77bc5a426bdf8640651aec6.txt,1
0,0,0,1,volume_178_slice_37_jpg.rf.318352cdba2d98c3986b10362ff228df.txt,0
1,1,1,0,volume_219_slice_71_jpg.rf.40cb770121d91e3834babb3cf188f23e.txt,3
0,1,0,0,volume_286_slice_114_jpg.rf.6f734731664193332997c9b727c6e68e.txt,1
1,1,1,0,volume_338_slice_63_jpg.rf.babe32d11cdaec71b0319e07ec3d835a.txt,3
1,1,1,0,volume_228_slice_63_jpg.rf.68204cef3ecc71ba04831815303af0c9.txt,3
1,1,1,0,volume_149_slice_43_jpg.rf.26e5845ffa92133f2d7d710f2d0986d8.txt,3
0,1,0,0,volume_238_slice_98_jpg.rf.0fe0ba505eeec90fa59c4e5fdd3eb228.txt,1
0,1,0,0,volume_59_slice_78_jpg.rf.298efeaf3cdf8716e589a593a9cae876.txt,1
0,1,1,0,volume_104_slice_90_jpg.rf.2e9967819631487e32aa56ffd0a3bd82.txt,2
0,1,0,0,volume_112_slice_36_jpg.rf.6448c6c303c2d5ce0890cc6a48ca8b65.txt,1
1,1,0,0,volume_303_slice_121_jpg.rf.83b0bf011f408a53e572397371faa061.txt,2
0,1,0,0,volume_94_slice_42_jpg.rf.49abaa64916cbb712c1508f6a2351f8d.txt,1
1,1,0,0,volume_303_slice_95_jpg.rf.56036c7404146b12cb5e42c27a73d6d6.txt,2
0,1,0,0,volume_343_slice_95_jpg.rf.2559bc59a9e6b17ad71aa8a132316f45.txt,1
0,1,1,0,volume_39_slice_97_jpg.rf.6e7433cf2264461da146bcd2f4588746.txt,2
1,1,0,0,volume_306_slice_63_jpg.rf.43f021980d0527753e1c7b93d9b6b26c.txt,2
1,1,1,0,volume_14_slice_57_jpg.rf.9a4054772cc681ebd5820f5b3c33dd7e.txt,3
1,1,0,0,volume_305_slice_107_jpg.rf.649888dee72ac4ac351b5197a6f80119.txt,2
1,1,1,0,volume_155_slice_62_jpg.rf.ad547ff21cfd1dd9337c22f228424914.txt,3
1,1,0,0,volume_322_slice_70_jpg.rf.604e4d76b0d8721dcfbaa20d3a78d512.txt,2
0,1,0,0,volume_66_slice_63_jpg.rf.67e21dd0fc5a0b28cce9dd6e28b01299.txt,1
1,1,1,0,volume_295_slice_119_jpg.rf.cb98f3d772e6de70524cc6b6d5ac6696.txt,3
1,1,1,0,volume_56_slice_88_jpg.rf.26a2d39558027ee3275a7e53077b65fb.txt,3
1,1,1,0,volume_246_slice_51_jpg.rf.7083ac6af6f4bf9fbac0416166f92a47.txt,3
1,1,1,0,volume_173_slice_86_jpg.rf.36d04fa6572f0ec6562a78e891c599a7.txt,3
1,1,1,0,volume_201_slice_82_jpg.rf.5b2cefbdfbc23a50565d164943e93b63.txt,3
0,1,0,0,volume_223_slice_131_jpg.rf.f0b00683decc639188b449baf12499ec.txt,1
0,1,1,0,volume_106_slice_124_jpg.rf.44e7b399f95907bc9fec918702850bcb.txt,2
0,1,0,0,volume_22_slice_70_jpg.rf.ed85b4e45b93783c470311282b3b7130.txt,1
1,1,0,0,volume_286_slice_92_jpg.rf.ad33509dbd84fa774fd88660f58ed5c5.txt,2
